timestamp,price,datetime
1766187762,45243.3331,2025-12-19 23:42:42
1766187764,45251.9731,2025-12-19 23:42:44
1766187766,45247.4179,2025-12-19 23:42:46
1766187768,45243.7682,2025-12-19 23:42:48
1766187770,45237.7062,2025-12-19 23:42:50
1766187772,45238.9165,2025-12-19 23:42:52
1766187774,45231.6928,2025-12-19 23:42:54
1766187776,45238.8306,2025-12-19 23:42:56
1766187778,45244.4507,2025-12-19 23:42:58
1766187780,45233.3695,2025-12-19 23:43:00
1766187782,45232.6057,2025-12-19 23:43:02
1766187784,45231.7209,2025-12-19 23:43:04
1766187786,45229.2692,2025-12-19 23:43:06
1766187788,45229.6267,2025-12-19 23:43:08
1766187790,45226.8383,2025-12-19 23:43:10
1766187792,45229.7819,2025-12-19 23:43:12
1766187794,45226.7943,2025-12-19 23:43:14
1766187796,45231.1293,2025-12-19 23:43:16
1766187798,45234.9702,2025-12-19 23:43:18
1766187800,45232.5574,2025-12-19 23:43:20
1766187802,45223.3146,2025-12-19 23:43:22
1766187804,45224.5973,2025-12-19 23:43:24
1766187806,45233.0598,2025-12-19 23:43:26
1766187808,45237.7545,2025-12-19 23:43:28
1766187810,45243.811,2025-12-19 23:43:30
1766187812,45233.8569,2025-12-19 23:43:32
1766187814,45228.4458,2025-12-19 23:43:34
1766187816,45240.634,2025-12-19 23:43:36
1766187818,45229.623,2025-12-19 23:43:38
1766187820,45229.5176,2025-12-19 23:43:40
1766187822,45217.6357,2025-12-19 23:43:42
1766187824,45204.2015,2025-12-19 23:43:44
1766187826,45189.5434,2025-12-19 23:43:46
1766187828,45187.9856,2025-12-19 23:43:48
1766187830,45181.8459,2025-12-19 23:43:50
1766187832,45177.5398,2025-12-19 23:43:52
1766187834,45189.0882,2025-12-19 23:43:54
1766187836,45189.3911,2025-12-19 23:43:56
1766187838,45189.4193,2025-12-19 23:43:58
1766187840,45205.0562,2025-12-19 23:44:00
1766187842,45201.5786,2025-12-19 23:44:02
1766187844,45210.4344,2025-12-19 23:44:04
1766187846,45220.8765,2025-12-19 23:44:06
1766187848,45229.9281,2025-12-19 23:44:08
1766187850,45229.3115,2025-12-19 23:44:10
1766187852,45229.7955,2025-12-19 23:44:12
1766187854,45228.1831,2025-12-19 23:44:14
1766187856,45233.7756,2025-12-19 23:44:16
1766187858,45237.7253,2025-12-19 23:44:18
1766187860,45239.1183,2025-12-19 23:44:20
1766187862,45236.603,2025-12-19 23:44:22
1766187864,45246.1198,2025-12-19 23:44:24
1766187866,45238.7527,2025-12-19 23:44:26
1766187868,45234.3058,2025-12-19 23:44:28
1766187870,45223.4979,2025-12-19 23:44:30
1766187872,45226.9747,2025-12-19 23:44:32
1766187874,45227.0678,2025-12-19 23:44:34
1766187876,45238.0993,2025-12-19 23:44:36
1766187878,45239.311,2025-12-19 23:44:38
1766187880,45245.815,2025-12-19 23:44:40
1766187882,45240.6739,2025-12-19 23:44:42
1766187884,45253.5654,2025-12-19 23:44:44
1766187886,45254.321,2025-12-19 23:44:46
1766187888,45232.7476,2025-12-19 23:44:48
1766187890,45237.9615,2025-12-19 23:44:50
1766187892,45217.2626,2025-12-19 23:44:52
1766187894,45223.4947,2025-12-19 23:44:54
1766187896,45211.0587,2025-12-19 23:44:56
1766187898,45198.0964,2025-12-19 23:44:58
1766187900,45205.0018,2025-12-19 23:45:00
1766187902,45188.7706,2025-12-19 23:45:02
1766187904,45189.0474,2025-12-19 23:45:04
1766187906,45198.7218,2025-12-19 23:45:06
1766187908,45204.7288,2025-12-19 23:45:08
1766187910,45214.7923,2025-12-19 23:45:10
1766187912,45212.3833,2025-12-19 23:45:12
1766187914,45194.6346,2025-12-19 23:45:14
1766187916,45191.0823,2025-12-19 23:45:16
1766187918,45190.4594,2025-12-19 23:45:18
1766187920,45188.9792,2025-12-19 23:45:20
1766187922,45179.6965,2025-12-19 23:45:22
1766187924,45186.9598,2025-12-19 23:45:24
1766187926,45183.9195,2025-12-19 23:45:26
1766187928,45187.4962,2025-12-19 23:45:28
1766187930,45200.3932,2025-12-19 23:45:30
1766187932,45196.7233,2025-12-19 23:45:32
1766187934,45198.3425,2025-12-19 23:45:34
1766187936,45192.2941,2025-12-19 23:45:36
1766187938,45204.935,2025-12-19 23:45:38
1766187940,45196.3073,2025-12-19 23:45:40
1766187942,45197.7966,2025-12-19 23:45:42
1766187944,45196.4438,2025-12-19 23:45:44
1766187946,45208.3704,2025-12-19 23:45:46
1766187948,45211.7039,2025-12-19 23:45:48
1766187950,45217.993,2025-12-19 23:45:50
1766187952,45215.871,2025-12-19 23:45:52
1766187954,45222.5229,2025-12-19 23:45:54
1766187956,45218.4859,2025-12-19 23:45:56
1766187958,45210.2754,2025-12-19 23:45:58
1766187960,45221.0644,2025-12-19 23:46:00
1766187962,45208.4623,2025-12-19 23:46:02
1766187964,45210.1334,2025-12-19 23:46:04
1766187966,45215.5729,2025-12-19 23:46:06
1766187968,45216.5171,2025-12-19 23:46:08
1766187970,45201.0539,2025-12-19 23:46:10
1766187972,45195.3702,2025-12-19 23:46:12
1766187974,45204.1076,2025-12-19 23:46:14
1766187976,45202.6026,2025-12-19 23:46:16
1766187978,45204.7492,2025-12-19 23:46:18
1766187980,45205.088,2025-12-19 23:46:20
1766187982,45196.5669,2025-12-19 23:46:22
1766187984,45186.6046,2025-12-19 23:46:24
1766187986,45175.1791,2025-12-19 23:46:26
1766187988,45176.9023,2025-12-19 23:46:28
1766187990,45186.6279,2025-12-19 23:46:30
1766187992,45202.8122,2025-12-19 23:46:32
1766187994,45189.9588,2025-12-19 23:46:34
1766187996,45183.5305,2025-12-19 23:46:36
1766187998,45194.5884,2025-12-19 23:46:38
1766188000,45201.8199,2025-12-19 23:46:40
1766188002,45195.1196,2025-12-19 23:46:42
1766188004,45204.9406,2025-12-19 23:46:44
1766188006,45210.9551,2025-12-19 23:46:46
1766188008,45220.2535,2025-12-19 23:46:48
1766188010,45226.6312,2025-12-19 23:46:50
1766188012,45220.34,2025-12-19 23:46:52
1766188014,45233.5606,2025-12-19 23:46:54
1766188016,45230.4801,2025-12-19 23:46:56
1766188018,45228.8586,2025-12-19 23:46:58
1766188020,45236.5922,2025-12-19 23:47:00
1766188022,45233.0535,2025-12-19 23:47:02
1766188024,45246.0323,2025-12-19 23:47:04
1766188026,45240.0205,2025-12-19 23:47:06
1766188028,45248.7963,2025-12-19 23:47:08
1766188030,45238.7564,2025-12-19 23:47:10
1766188032,45231.8087,2025-12-19 23:47:12
1766188034,45227.3801,2025-12-19 23:47:14
1766188036,45253.9662,2025-12-19 23:47:16
1766188038,45260.3631,2025-12-19 23:47:18
1766188040,45269.5536,2025-12-19 23:47:20
1766188042,45261.087,2025-12-19 23:47:22
1766188044,45276.5778,2025-12-19 23:47:24
1766188046,45282.4417,2025-12-19 23:47:26
1766188048,45300.9568,2025-12-19 23:47:28
1766188050,45304.8753,2025-12-19 23:47:30
1766188052,45305.091,2025-12-19 23:47:32
1766188054,45321.6012,2025-12-19 23:47:34
1766188056,45315.9555,2025-12-19 23:47:36
1766188058,45292.2846,2025-12-19 23:47:38
1766188060,45300.3285,2025-12-19 23:47:40
1766188062,45309.9552,2025-12-19 23:47:42
1766188064,45304.9485,2025-12-19 23:47:44
1766188066,45299.8192,2025-12-19 23:47:46
1766188068,45309.6092,2025-12-19 23:47:48
1766188070,45322.2261,2025-12-19 23:47:50
1766188072,45320.125,2025-12-19 23:47:52
1766188074,45308.494,2025-12-19 23:47:54
1766188076,45316.1509,2025-12-19 23:47:56
1766188078,45324.2201,2025-12-19 23:47:58
1766188080,45313.505,2025-12-19 23:48:00
1766188082,45319.1994,2025-12-19 23:48:02
1766188084,45317.3921,2025-12-19 23:48:04
1766188086,45329.984,2025-12-19 23:48:06
1766188088,45331.2855,2025-12-19 23:48:08
1766188090,45333.4185,2025-12-19 23:48:10
1766188092,45337.4891,2025-12-19 23:48:12
1766188094,45342.0063,2025-12-19 23:48:14
1766188096,45322.8437,2025-12-19 23:48:16
1766188098,45327.5557,2025-12-19 23:48:18
1766188100,45326.9146,2025-12-19 23:48:20
1766188102,45334.0871,2025-12-19 23:48:22
1766188104,45343.6395,2025-12-19 23:48:24
1766188106,45341.2126,2025-12-19 23:48:26
1766188108,45344.7228,2025-12-19 23:48:28
1766188110,45361.1266,2025-12-19 23:48:30
1766188112,45373.3824,2025-12-19 23:48:32
1766188114,45370.3037,2025-12-19 23:48:34
1766188116,45376.4148,2025-12-19 23:48:36
1766188118,45372.3924,2025-12-19 23:48:38
1766188120,45378.4608,2025-12-19 23:48:40
1766188122,45390.3013,2025-12-19 23:48:42
1766188124,45394.7993,2025-12-19 23:48:44
1766188126,45396.0947,2025-12-19 23:48:46
1766188128,45395.61,2025-12-19 23:48:48
1766188130,45387.2742,2025-12-19 23:48:50
1766188132,45381.9289,2025-12-19 23:48:52
1766188134,45385.1389,2025-12-19 23:48:54
1766188136,45388.8961,2025-12-19 23:48:56
1766188138,45391.6144,2025-12-19 23:48:58
1766188140,45379.9914,2025-12-19 23:49:00
1766188142,45374.0838,2025-12-19 23:49:02
1766188144,45389.0661,2025-12-19 23:49:04
1766188146,45394.1452,2025-12-19 23:49:06
1766188148,45397.5183,2025-12-19 23:49:08
1766188150,45403.2773,2025-12-19 23:49:10
1766188152,45397.2612,2025-12-19 23:49:12
1766188154,45403.6275,2025-12-19 23:49:14
1766188156,45411.9313,2025-12-19 23:49:16
1766188158,45407.4371,2025-12-19 23:49:18
1766188160,45408.3513,2025-12-19 23:49:20
1766188162,45407.0476,2025-12-19 23:49:22
1766188164,45401.4274,2025-12-19 23:49:24
1766188166,45390.7333,2025-12-19 23:49:26
1766188168,45396.0135,2025-12-19 23:49:28
1766188170,45389.8081,2025-12-19 23:49:30
1766188172,45385.4776,2025-12-19 23:49:32
1766188174,45399.1519,2025-12-19 23:49:34
1766188176,45394.9451,2025-12-19 23:49:36
1766188178,45404.7783,2025-12-19 23:49:38
1766188180,45408.551,2025-12-19 23:49:40
1766188182,45396.9722,2025-12-19 23:49:42
1766188184,45402.2214,2025-12-19 23:49:44
1766188186,45405.887,2025-12-19 23:49:46
1766188188,45418.4155,2025-12-19 23:49:48
1766188190,45428.4025,2025-12-19 23:49:50
1766188192,45430.1706,2025-12-19 23:49:52
1766188194,45428.4168,2025-12-19 23:49:54
1766188196,45442.9301,2025-12-19 23:49:56
1766188198,45447.1986,2025-12-19 23:49:58
1766188200,45454.0454,2025-12-19 23:50:00
1766188202,45450.8948,2025-12-19 23:50:02
1766188204,45456.4036,2025-12-19 23:50:04
1766188206,45469.4326,2025-12-19 23:50:06
1766188208,45456.6134,2025-12-19 23:50:08
1766188210,45465.4227,2025-12-19 23:50:10
1766188212,45469.4884,2025-12-19 23:50:12
1766188214,45447.4642,2025-12-19 23:50:14
1766188216,45438.3863,2025-12-19 23:50:16
1766188218,45444.9937,2025-12-19 23:50:18
1766188220,45447.2488,2025-12-19 23:50:20
1766188222,45457.5133,2025-12-19 23:50:22
1766188224,45456.9211,2025-12-19 23:50:24
1766188226,45455.8268,2025-12-19 23:50:26
1766188228,45449.5373,2025-12-19 23:50:28
1766188230,45444.4024,2025-12-19 23:50:30
1766188232,45449.9896,2025-12-19 23:50:32
1766188234,45446.7723,2025-12-19 23:50:34
1766188236,45437.0679,2025-12-19 23:50:36
1766188238,45428.5176,2025-12-19 23:50:38
1766188240,45420.1418,2025-12-19 23:50:40
1766188242,45413.2983,2025-12-19 23:50:42
1766188244,45400.6864,2025-12-19 23:50:44
1766188246,45391.4279,2025-12-19 23:50:46
1766188248,45401.8431,2025-12-19 23:50:48
1766188250,45392.9377,2025-12-19 23:50:50
1766188252,45379.6473,2025-12-19 23:50:52
1766188254,45377.4617,2025-12-19 23:50:54
1766188256,45386.3885,2025-12-19 23:50:56
1766188258,45404.9956,2025-12-19 23:50:58
1766188260,45404.5351,2025-12-19 23:51:00
1766188262,45399.1772,2025-12-19 23:51:02
1766188264,45414.6415,2025-12-19 23:51:04
1766188266,45418.0665,2025-12-19 23:51:06
1766188268,45414.0978,2025-12-19 23:51:08
1766188270,45425.2668,2025-12-19 23:51:10
1766188272,45439.0838,2025-12-19 23:51:12
1766188274,45422.5152,2025-12-19 23:51:14
1766188276,45411.8439,2025-12-19 23:51:16
1766188278,45417.1784,2025-12-19 23:51:18
1766188280,45411.8017,2025-12-19 23:51:20
1766188282,45408.2092,2025-12-19 23:51:22
1766188284,45412.0886,2025-12-19 23:51:24
1766188286,45416.3811,2025-12-19 23:51:26
1766188288,45427.964,2025-12-19 23:51:28
1766188290,45417.1776,2025-12-19 23:51:30
1766188292,45401.4908,2025-12-19 23:51:32
1766188294,45409.7757,2025-12-19 23:51:34
1766188296,45411.1252,2025-12-19 23:51:36
1766188298,45414.4063,2025-12-19 23:51:38
1766188300,45399.3909,2025-12-19 23:51:40
1766188302,45407.572,2025-12-19 23:51:42
1766188304,45398.5528,2025-12-19 23:51:44
1766188306,45394.9692,2025-12-19 23:51:46
1766188308,45391.2324,2025-12-19 23:51:48
1766188310,45389.6119,2025-12-19 23:51:50
1766188312,45383.2828,2025-12-19 23:51:52
1766188314,45398.6186,2025-12-19 23:51:54
1766188316,45397.9359,2025-12-19 23:51:56
1766188318,45380.1838,2025-12-19 23:51:58
1766188320,45381.9697,2025-12-19 23:52:00
1766188322,45374.9654,2025-12-19 23:52:02
1766188324,45384.6086,2025-12-19 23:52:04
1766188326,45388.9331,2025-12-19 23:52:06
1766188328,45410.2085,2025-12-19 23:52:08
1766188330,45424.2717,2025-12-19 23:52:10
1766188332,45423.9353,2025-12-19 23:52:12
1766188334,45414.8058,2025-12-19 23:52:14
1766188336,45418.5398,2025-12-19 23:52:16
1766188338,45424.4727,2025-12-19 23:52:18
1766188340,45427.8562,2025-12-19 23:52:20
1766188342,45426.7718,2025-12-19 23:52:22
1766188344,45412.7433,2025-12-19 23:52:24
1766188346,45421.5404,2025-12-19 23:52:26
1766188348,45427.0169,2025-12-19 23:52:28
1766188350,45434.4623,2025-12-19 23:52:30
1766188352,45427.3016,2025-12-19 23:52:32
1766188354,45441.2709,2025-12-19 23:52:34
1766188356,45440.9043,2025-12-19 23:52:36
1766188358,45440.8618,2025-12-19 23:52:38
1766188360,45456.8576,2025-12-19 23:52:40
1766188362,45456.2911,2025-12-19 23:52:42
1766188364,45454.2086,2025-12-19 23:52:44
1766188366,45447.5015,2025-12-19 23:52:46
1766188368,45438.6315,2025-12-19 23:52:48
1766188370,45449.0753,2025-12-19 23:52:50
1766188372,45445.7098,2025-12-19 23:52:52
1766188374,45456.2902,2025-12-19 23:52:54
1766188376,45454.9558,2025-12-19 23:52:56
1766188378,45458.5028,2025-12-19 23:52:58
1766188380,45447.5648,2025-12-19 23:53:00
1766188382,45470.5275,2025-12-19 23:53:02
1766188384,45458.9352,2025-12-19 23:53:04
1766188386,45433.4276,2025-12-19 23:53:06
1766188388,45433.6505,2025-12-19 23:53:08
1766188390,45431.6291,2025-12-19 23:53:10
1766188392,45413.1684,2025-12-19 23:53:12
1766188394,45408.4872,2025-12-19 23:53:14
1766188396,45414.5313,2025-12-19 23:53:16
1766188398,45412.3148,2025-12-19 23:53:18
1766188400,45415.1364,2025-12-19 23:53:20
1766188402,45410.9022,2025-12-19 23:53:22
1766188404,45418.2505,2025-12-19 23:53:24
1766188406,45406.9024,2025-12-19 23:53:26
1766188408,45417.7251,2025-12-19 23:53:28
1766188410,45403.1482,2025-12-19 23:53:30
1766188412,45402.7727,2025-12-19 23:53:32
1766188414,45409.3356,2025-12-19 23:53:34
1766188416,45419.4346,2025-12-19 23:53:36
1766188418,45400.8653,2025-12-19 23:53:38
1766188420,45407.0468,2025-12-19 23:53:40
1766188422,45413.7031,2025-12-19 23:53:42
1766188424,45417.5859,2025-12-19 23:53:44
1766188426,45416.2162,2025-12-19 23:53:46
1766188428,45419.2089,2025-12-19 23:53:48
1766188430,45415.5529,2025-12-19 23:53:50
1766188432,45420.527,2025-12-19 23:53:52
1766188434,45413.5109,2025-12-19 23:53:54
1766188436,45413.721,2025-12-19 23:53:56
1766188438,45431.4788,2025-12-19 23:53:58
1766188440,45425.9945,2025-12-19 23:54:00
1766188442,45422.0707,2025-12-19 23:54:02
1766188444,45407.3559,2025-12-19 23:54:04
1766188446,45414.9866,2025-12-19 23:54:06
1766188448,45406.582,2025-12-19 23:54:08
1766188450,45405.942,2025-12-19 23:54:10
1766188452,45409.6626,2025-12-19 23:54:12
1766188454,45421.2193,2025-12-19 23:54:14
1766188456,45421.7453,2025-12-19 23:54:16
1766188458,45415.1629,2025-12-19 23:54:18
1766188460,45400.8636,2025-12-19 23:54:20
1766188462,45402.5128,2025-12-19 23:54:22
1766188464,45411.2521,2025-12-19 23:54:24
1766188466,45411.0402,2025-12-19 23:54:26
1766188468,45425.2304,2025-12-19 23:54:28
1766188470,45425.8399,2025-12-19 23:54:30
1766188472,45421.1071,2025-12-19 23:54:32
1766188474,45396.5114,2025-12-19 23:54:34
1766188476,45395.2683,2025-12-19 23:54:36
1766188478,45396.2246,2025-12-19 23:54:38
1766188480,45399.9457,2025-12-19 23:54:40
1766188482,45404.4376,2025-12-19 23:54:42
1766188484,45409.6985,2025-12-19 23:54:44
1766188486,45407.7154,2025-12-19 23:54:46
1766188488,45415.885,2025-12-19 23:54:48
1766188490,45437.0583,2025-12-19 23:54:50
1766188492,45437.8312,2025-12-19 23:54:52
1766188494,45427.5458,2025-12-19 23:54:54
1766188496,45415.933,2025-12-19 23:54:56
1766188498,45403.3527,2025-12-19 23:54:58
1766188500,45417.856,2025-12-19 23:55:00
1766188502,45423.4939,2025-12-19 23:55:02
1766188504,45415.441,2025-12-19 23:55:04
1766188506,45420.2321,2025-12-19 23:55:06
1766188508,45422.4113,2025-12-19 23:55:08
1766188510,45406.7374,2025-12-19 23:55:10
1766188512,45391.7869,2025-12-19 23:55:12
1766188514,45387.1929,2025-12-19 23:55:14
1766188516,45382.1513,2025-12-19 23:55:16
1766188518,45386.4802,2025-12-19 23:55:18
1766188520,45377.7996,2025-12-19 23:55:20
1766188522,45373.9001,2025-12-19 23:55:22
1766188524,45366.1666,2025-12-19 23:55:24
1766188526,45372.3899,2025-12-19 23:55:26
1766188528,45368.1554,2025-12-19 23:55:28
1766188530,45377.2546,2025-12-19 23:55:30
1766188532,45372.8871,2025-12-19 23:55:32
1766188534,45373.4767,2025-12-19 23:55:34
1766188536,45382.9949,2025-12-19 23:55:36
1766188538,45380.5904,2025-12-19 23:55:38
1766188540,45386.3642,2025-12-19 23:55:40
1766188542,45389.2734,2025-12-19 23:55:42
1766188544,45403.4711,2025-12-19 23:55:44
1766188546,45391.1342,2025-12-19 23:55:46
1766188548,45400.2827,2025-12-19 23:55:48
1766188550,45415.554,2025-12-19 23:55:50
1766188552,45413.9359,2025-12-19 23:55:52
1766188554,45418.1129,2025-12-19 23:55:54
1766188556,45409.3421,2025-12-19 23:55:56
1766188558,45405.4902,2025-12-19 23:55:58
1766188560,45409.9082,2025-12-19 23:56:00
1766188562,45400.0603,2025-12-19 23:56:02
1766188564,45402.7277,2025-12-19 23:56:04
1766188566,45391.358,2025-12-19 23:56:06
1766188568,45392.2544,2025-12-19 23:56:08
1766188570,45395.9305,2025-12-19 23:56:10
1766188572,45416.2575,2025-12-19 23:56:12
1766188574,45423.9155,2025-12-19 23:56:14
1766188576,45430.2011,2025-12-19 23:56:16
1766188578,45425.9144,2025-12-19 23:56:18
1766188580,45431.6254,2025-12-19 23:56:20
1766188582,45438.9633,2025-12-19 23:56:22
1766188584,45431.9396,2025-12-19 23:56:24
1766188586,45423.4746,2025-12-19 23:56:26
1766188588,45425.7188,2025-12-19 23:56:28
1766188590,45418.8339,2025-12-19 23:56:30
1766188592,45424.7879,2025-12-19 23:56:32
1766188594,45422.402,2025-12-19 23:56:34
1766188596,45434.271,2025-12-19 23:56:36
1766188598,45428.0236,2025-12-19 23:56:38
1766188600,45426.5133,2025-12-19 23:56:40
1766188602,45431.94,2025-12-19 23:56:42
1766188604,45423.2851,2025-12-19 23:56:44
1766188606,45421.4315,2025-12-19 23:56:46
1766188608,45413.4084,2025-12-19 23:56:48
1766188610,45413.4094,2025-12-19 23:56:50
1766188612,45424.0545,2025-12-19 23:56:52
1766188614,45429.2389,2025-12-19 23:56:54
1766188616,45429.2243,2025-12-19 23:56:56
1766188618,45424.2345,2025-12-19 23:56:58
1766188620,45436.0982,2025-12-19 23:57:00
1766188622,45424.9547,2025-12-19 23:57:02
1766188624,45433.9673,2025-12-19 23:57:04
1766188626,45439.2581,2025-12-19 23:57:06
1766188628,45444.6194,2025-12-19 23:57:08
1766188630,45444.5842,2025-12-19 23:57:10
1766188632,45449.3371,2025-12-19 23:57:12
1766188634,45454.7194,2025-12-19 23:57:14
1766188636,45444.9064,2025-12-19 23:57:16
1766188638,45437.4612,2025-12-19 23:57:18
1766188640,45448.9186,2025-12-19 23:57:20
1766188642,45459.4549,2025-12-19 23:57:22
1766188644,45458.2012,2025-12-19 23:57:24
1766188646,45466.1807,2025-12-19 23:57:26
1766188648,45472.3194,2025-12-19 23:57:28
1766188650,45467.457,2025-12-19 23:57:30
1766188652,45469.5686,2025-12-19 23:57:32
1766188654,45476.5432,2025-12-19 23:57:34
1766188656,45473.4838,2025-12-19 23:57:36
1766188658,45476.5762,2025-12-19 23:57:38
1766188660,45466.4056,2025-12-19 23:57:40
1766188662,45488.1369,2025-12-19 23:57:42
1766188664,45491.7198,2025-12-19 23:57:44
1766188666,45490.4335,2025-12-19 23:57:46
1766188668,45478.9872,2025-12-19 23:57:48
1766188670,45481.654,2025-12-19 23:57:50
1766188672,45463.9722,2025-12-19 23:57:52
1766188674,45452.5271,2025-12-19 23:57:54
1766188676,45440.1239,2025-12-19 23:57:56
1766188678,45431.2706,2025-12-19 23:57:58
1766188680,45429.344,2025-12-19 23:58:00
1766188682,45411.8762,2025-12-19 23:58:02
1766188684,45402.1057,2025-12-19 23:58:04
1766188686,45406.6077,2025-12-19 23:58:06
1766188688,45399.8033,2025-12-19 23:58:08
1766188690,45395.0732,2025-12-19 23:58:10
1766188692,45383.6037,2025-12-19 23:58:12
1766188694,45385.9467,2025-12-19 23:58:14
1766188696,45386.5335,2025-12-19 23:58:16
1766188698,45376.671,2025-12-19 23:58:18
1766188700,45368.3154,2025-12-19 23:58:20
1766188702,45368.8067,2025-12-19 23:58:22
1766188704,45352.1237,2025-12-19 23:58:24
1766188706,45357.4749,2025-12-19 23:58:26
1766188708,45359.9131,2025-12-19 23:58:28
1766188710,45373.7424,2025-12-19 23:58:30
1766188712,45385.8932,2025-12-19 23:58:32
1766188714,45372.5907,2025-12-19 23:58:34
1766188716,45387.0947,2025-12-19 23:58:36
1766188718,45398.9977,2025-12-19 23:58:38
1766188720,45393.9175,2025-12-19 23:58:40
1766188722,45404.1311,2025-12-19 23:58:42
1766188724,45405.5053,2025-12-19 23:58:44
1766188726,45415.002,2025-12-19 23:58:46
1766188728,45412.534,2025-12-19 23:58:48
1766188730,45403.8838,2025-12-19 23:58:50
1766188732,45410.0785,2025-12-19 23:58:52
1766188734,45405.846,2025-12-19 23:58:54
1766188736,45401.3873,2025-12-19 23:58:56
1766188738,45403.7197,2025-12-19 23:58:58
1766188740,45398.8629,2025-12-19 23:59:00
1766188742,45375.7002,2025-12-19 23:59:02
1766188744,45366.8208,2025-12-19 23:59:04
1766188746,45375.6187,2025-12-19 23:59:06
1766188748,45377.2066,2025-12-19 23:59:08
1766188750,45393.1476,2025-12-19 23:59:10
1766188752,45393.6371,2025-12-19 23:59:12
1766188754,45410.711,2025-12-19 23:59:14
1766188756,45410.4181,2025-12-19 23:59:16
1766188758,45408.461,2025-12-19 23:59:18
1766188760,45403.9817,2025-12-19 23:59:20
1766188762,45401.0581,2025-12-19 23:59:22
1766188764,45399.6632,2025-12-19 23:59:24
1766188766,45399.9237,2025-12-19 23:59:26
1766188768,45390.6645,2025-12-19 23:59:28
1766188770,45388.0488,2025-12-19 23:59:30
1766188772,45388.1329,2025-12-19 23:59:32
1766188774,45376.8566,2025-12-19 23:59:34
1766188776,45380.9089,2025-12-19 23:59:36
1766188778,45382.0045,2025-12-19 23:59:38
1766188780,45395.4953,2025-12-19 23:59:40
1766188782,45389.1257,2025-12-19 23:59:42
1766188784,45373.9114,2025-12-19 23:59:44
1766188786,45365.7464,2025-12-19 23:59:46
1766188788,45362.9814,2025-12-19 23:59:48
1766188790,45354.8087,2025-12-19 23:59:50
1766188792,45354.0428,2025-12-19 23:59:52
1766188794,45351.0436,2025-12-19 23:59:54
1766188796,45358.3043,2025-12-19 23:59:56
1766188798,45366.5309,2025-12-19 23:59:58
1766188800,45381.9743,2025-12-20 00:00:00
1766188802,45390.9952,2025-12-20 00:00:02
1766188804,45365.9551,2025-12-20 00:00:04
1766188806,45368.3513,2025-12-20 00:00:06
1766188808,45365.0415,2025-12-20 00:00:08
1766188810,45381.1555,2025-12-20 00:00:10
1766188812,45386.4477,2025-12-20 00:00:12
1766188814,45388.7929,2025-12-20 00:00:14
1766188816,45383.59,2025-12-20 00:00:16
1766188818,45384.4659,2025-12-20 00:00:18
1766188820,45381.7951,2025-12-20 00:00:20
1766188822,45382.874,2025-12-20 00:00:22
1766188824,45390.4823,2025-12-20 00:00:24
1766188826,45397.6681,2025-12-20 00:00:26
1766188828,45407.4737,2025-12-20 00:00:28
1766188830,45407.1519,2025-12-20 00:00:30
1766188832,45401.7592,2025-12-20 00:00:32
1766188834,45408.6337,2025-12-20 00:00:34
1766188836,45421.6855,2025-12-20 00:00:36
1766188838,45415.2359,2025-12-20 00:00:38
1766188840,45422.1097,2025-12-20 00:00:40
1766188842,45420.5696,2025-12-20 00:00:42
1766188844,45425.5012,2025-12-20 00:00:44
1766188846,45442.6103,2025-12-20 00:00:46
1766188848,45453.1789,2025-12-20 00:00:48
1766188850,45460.5796,2025-12-20 00:00:50
1766188852,45459.2111,2025-12-20 00:00:52
1766188854,45453.4357,2025-12-20 00:00:54
1766188856,45469.2531,2025-12-20 00:00:56
1766188858,45482.3783,2025-12-20 00:00:58
1766188860,45473.334,2025-12-20 00:01:00
1766188862,45474.9884,2025-12-20 00:01:02
1766188864,45478.0434,2025-12-20 00:01:04
1766188866,45475.5237,2025-12-20 00:01:06
1766188868,45479.173,2025-12-20 00:01:08
1766188870,45481.9233,2025-12-20 00:01:10
1766188872,45484.8806,2025-12-20 00:01:12
1766188874,45483.7211,2025-12-20 00:01:14
1766188876,45464.0964,2025-12-20 00:01:16
1766188878,45470.0837,2025-12-20 00:01:18
1766188880,45463.4441,2025-12-20 00:01:20
1766188882,45450.8055,2025-12-20 00:01:22
1766188884,45465.9867,2025-12-20 00:01:24
1766188886,45461.4053,2025-12-20 00:01:26
1766188888,45457.9927,2025-12-20 00:01:28
1766188890,45472.6115,2025-12-20 00:01:30
1766188892,45458.6328,2025-12-20 00:01:32
1766188894,45467.3461,2025-12-20 00:01:34
1766188896,45464.7681,2025-12-20 00:01:36
1766188898,45470.0874,2025-12-20 00:01:38
1766188900,45465.8928,2025-12-20 00:01:40
1766188902,45448.1786,2025-12-20 00:01:42
1766188904,45458.2055,2025-12-20 00:01:44
1766188906,45461.9348,2025-12-20 00:01:46
1766188908,45466.8138,2025-12-20 00:01:48
1766188910,45468.0429,2025-12-20 00:01:50
1766188912,45457.455,2025-12-20 00:01:52
1766188914,45456.0218,2025-12-20 00:01:54
1766188916,45443.1296,2025-12-20 00:01:56
1766188918,45447.8956,2025-12-20 00:01:58
1766188920,45443.1265,2025-12-20 00:02:00
1766188922,45436.2894,2025-12-20 00:02:02
1766188924,45443.9837,2025-12-20 00:02:04
1766188926,45457.58,2025-12-20 00:02:06
1766188928,45467.2462,2025-12-20 00:02:08
1766188930,45481.4494,2025-12-20 00:02:10
